stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
StopArea:81:7715,,Place,,49.034534454,1.6475820541,,,1,,,0,
StopArea:81:7711,,Ecole,,49.040527344,1.6886320114,,,1,,,0,
StopArea:81:6139,,Diderot,,49.017864227,1.7139610052,,,1,,,0,
StopArea:81:6141,,Lavoir,,49.020141602,1.7132300138,,,1,,,0,
StopArea:81:6133,,Carrefour St Martin,,49.01864624,1.6970779896,,,1,,,0,
StopArea:81:14815,,Ecole,,49.014312744,1.6954100132,,,1,,,0,
StopArea:81:6135,,Hôpital,,49.011833191,1.6972440481,,,1,,,0,
StopArea:81:6137,,Roy René,,49.01084137,1.7030620575,,,1,,,0,
StopArea:81:15533,,Au Navigateur,,49.008735657,1.7103010416,,,1,,,0,
StopArea:81:6636,,Les Saules Guérin,,49.004329681,1.7180989981,,,1,,,0,
StopArea:81:15974,,Halage,,48.999801636,1.7219840288,,,1,,,0,
StopArea:81:15972,,Lecoq,,48.996776581,1.7244650126,,,1,,,0,
StopArea:81:15976,,Quai aux Vins,,48.99414444,1.7258549929,,,1,,,0,
StopArea:81:15049,,Centre Social,,49.034351349,1.5844340324,,,1,,,0,
StopArea:81:15051,,Cimetière,,49.03358078,1.5808850527,,,1,,,0,
StopArea:81:15053,,Collège Marcel Pagnol,,49.030719757,1.5669050217,,,1,,,0,
StopArea:81:15069,,ZAC Mesnil Renard,,49.030651093,1.5716069937,,,1,,,0,
StopArea:81:15061,,Monument,,49.0337677,1.5751140118,,,1,,,0,
StopArea:81:15723,,Vallée des Prés,,49.03780365,1.5946550369,,,1,,,0,
StopArea:81:15111,,Paul Eluard,,49.035514832,1.5990279913,,,1,,,0,
StopArea:81:15087,,Les Belles Côtes,,49.032356262,1.6030980349,,,1,,,0,
StopArea:81:15089,,Bois Prevost,,49.028511047,1.6081609726,,,1,,,0,
StopArea:81:15329,,Mairie,,49.018432617,1.6108859777,,,1,,,0,
StopArea:81:15345,,Mairie,,49.000938416,1.6312710047,,,1,,,0,
StopArea:81:6825,,Butte Verte,,48.996868134,1.6753519773,,,1,,,0,
StopArea:81:15745,,Jardinerie,,49.036773682,1.6251430511,,,1,,,0,
StopArea:81:15312,,Route des Crêtes,,49.043899536,1.6451400518,,,1,,,0,
StopArea:81:15308,,Les Bretons,,49.046379089,1.6518399715,,,1,,,0,
StopArea:81:15297,,Base de Loisirs,,49.060455322,1.6778320074,,,1,,,0,
StopArea:81:15299,,Claude Monet,,49.063568115,1.6944279671,,,1,,,0,
StopArea:81:15303,,Les Haudières,,49.07006073,1.6788239479,,,1,,,0,
StopArea:81:15305,,Place Georges Pain,,49.072849274,1.6704859734,,,1,,,0,
StopArea:81:15295,,Côteaux de Seine,,49.074459076,1.6605700254,,,1,,,0,
StopArea:81:15301,,Le Petit Pont,,49.075611115,1.6435040236,,,1,,,0,
StopArea:81:15105,,Les Criquets,,49.051986694,1.6047600508,,,1,,,0,
StopArea:81:15877,,FRENEUSE Leclerc,,49.04756546,1.6064909697,,,1,,,0,
StopArea:81:15863,,Gouget,,49.04895401,1.6085900068,,,1,,,0,
StopArea:81:15865,,Les Marronniers,,49.050308228,1.6114560366,,,1,,,0,
StopArea:81:15336,,Vallée,,49.002864838,1.6258900166,,,1,,,0,
StopArea:81:15350,,Saint Charles,,49.000392914,1.6346590519,,,1,,,0,
StopArea:81:15338,,Stade,,48.999752045,1.6409029961,,,1,,,0,
StopArea:81:15340,,Martinets,,48.999233246,1.6468989849,,,1,,,0,
StopArea:68:19,,Gloton,,49.045860291,1.5811150074,,,1,,,0,
StopArea:68:131,,Tripleval,,49.052383423,1.5906959772,,,1,,,0,
StopArea:81:15158,,Clachaloze,,49.060214996,1.5993520021,,,1,,,0,
StopArea:68:71,,Place de Gaulle,,49.076465607,1.5925500393,,,1,,,0,
StopArea:81:15238,,Route de la Roche,,49.065544128,1.5600049496,,,1,,,0,
StopArea:81:15234,,Monument,,49.063026428,1.5534859896,,,1,,,0,
StopArea:68:97,,Eglise,,49.06105423,1.5487840176,,,1,,,0,
StopArea:68:100,,Foyer Rural,,49.059608459,1.5435379744,,,1,,,0,
StopArea:81:15236,,Place du Prieuré,,49.05688858,1.5372120142,,,1,,,0,
StopArea:68:93,,Allée d'aise,,49.04914093,1.5416549444,,,1,,,0,
StopArea:81:15037,,Bois de Merville,,49.044338226,1.5459840298,,,1,,,0,
StopArea:68:23,,Voie Jurée,,49.040569305,1.5531740189,,,1,,,0,
StopArea:68:17,,Eglise,,49.03988266,1.5665249825,,,1,,,0,
StopArea:81:15043,,Pont,,49.040393829,1.5690979958,,,1,,,0,
StopArea:81:15728,,Les Tasses,,49.024158478,1.5165790319,,,1,,,0,
StopArea:81:15071,,Centre,,49.014751434,1.4851950407,,,1,,,0,
StopArea:81:14857,,Longuemare,,48.998794556,1.4873629808,,,1,,,0,
StopArea:81:15368,,La Croix,,48.993835449,1.4891109467,,,1,,,0,
StopArea:81:15077,,Eglise,,48.991027832,1.4924960136,,,1,,,0,
StopArea:81:15240,,Chemin du Moulin,,48.994026184,1.5075579882,,,1,,,0,
StopArea:81:15242,,Eglise,,48.993469238,1.5134190321,,,1,,,0,
StopArea:68:91,,La Tuilerie,,48.994697571,1.529744029,,,1,,,0,
StopArea:81:15371,,Les Marcets,,49.007141113,1.5302629471,,,1,,,0,
StopArea:81:15366,,Route de Bonnières,,49.015861511,1.5244710445,,,1,,,0,
StopArea:81:15364,,Mairie,,49.014621735,1.5284999609,,,1,,,0,
StopArea:81:15360,,Le Cholet,,49.011707306,1.5380610228,,,1,,,0,
StopArea:81:15356,,L'Aventure,,49.010955811,1.549595952,,,1,,,0,
StopArea:81:15358,,Le Baliquet,,49.01386261,1.5516220331,,,1,,,0,
StopArea:81:15059,,Haegeman,,49.037757874,1.5869469643,,,1,,,0,
StopArea:81:15518,,Pommeraie,,49.000408173,1.7423900366,,,1,,,0,
StopArea:81:15517,,Les Essarts,,48.999298096,1.7464729548,,,1,,,0,
StopArea:81:15525,,Ampère,,48.996429443,1.7454260588,,,1,,,0,
StopArea:23:1051,,Maison des Arts,,48.989246368,1.739387989,,,1,,,0,
StopArea:81:6656,,Résidence Wilson,,48.987716675,1.7416549921,,,1,,,0,
StopArea:81:6646,,Place Robespierre,,48.985183716,1.7457870245,,,1,,,0,
StopArea:81:15901,,Wallon,,48.986270905,1.7476860285,,,1,,,0,
StopArea:81:14749,,Place Louise Henry,,48.976585388,1.5397510529,,,1,,,0,
StopArea:81:15855,,Place des Tilleuls,,48.95941925,1.5082969666,,,1,,,0,
StopArea:81:15854,,Mairie,,48.956443787,1.5078949928,,,1,,,0,
StopArea:81:15862,,Rue du Clairet,,48.94682312,1.4891370535,,,1,,,0,
StopArea:81:15833,,La Couarde,,48.928920746,1.511253953,,,1,,,0,
StopArea:81:15834,,Eglise,,48.931583405,1.5251250267,,,1,,,0,
StopArea:81:15698,,La Pharmacie,,48.943927765,1.5346189737,,,1,,,0,
StopArea:81:6695,,Eglise,,48.921730042,1.5869569778,,,1,,,0,
StopArea:81:6699,,Ruelles,,48.922603607,1.5909199715,,,1,,,0,
StopArea:81:6117,,Mairie,,48.944282532,1.6428220272,,,1,,,0,
StopArea:81:7800,,La Ferme,,48.956295013,1.6714760065,,,1,,,0,
StopArea:81:7802,,Mairie,,48.958568573,1.6757049561,,,1,,,0,
StopArea:81:15899,,Senneville Place,,48.942646027,1.7491309643,,,1,,,0,
StopArea:81:15909,,Lombardie,,48.94285202,1.7370749712,,,1,,,0,
StopArea:81:15911,,Saint Martin,,48.944488525,1.7353579998,,,1,,,0,
StopArea:81:15913,,Tilleuls,,48.951686859,1.7354650497,,,1,,,0,
StopArea:81:15915,,Plagne,,48.961055756,1.7428619862,,,1,,,0,
StopArea:81:15917,,Technodes,,48.962303162,1.7351980209,,,1,,,0,
StopArea:81:15919,,Cytises,,48.96131134,1.7320430279,,,1,,,0,
StopArea:81:15921,,Convois,,48.96529007,1.7312120199,,,1,,,0,
StopArea:81:15923,,GUERVILLE Castors,,48.969184875,1.7300339937,,,1,,,0,
StopArea:81:15925,,Clos Fours,,48.971698761,1.7305430174,,,1,,,0,
StopArea:81:15927,,Maupomet,,48.975593567,1.7314050198,,,1,,,0,
StopArea:81:15802,,Chantereine,,48.977939606,1.7236709595,,,1,,,0,
StopArea:81:15929,,Vaucouleurs,,48.979496002,1.7283560038,,,1,,,0,
StopArea:81:15931,,Tuilerie,,48.980648041,1.7244310379,,,1,,,0,
StopArea:81:15933,,Herberts,,48.978832245,1.7223910093,,,1,,,0,
StopArea:58:1120,,Calmette,,48.983707428,1.7156800032,,,1,,,0,
StopArea:81:15939,,Maison des Syndicats,,48.977428436,1.730790019,,,1,,,0,
StopArea:81:15942,,Pont Chapart,,48.995780945,1.6351720095,,,1,,,0,
StopArea:81:15428,,Collège Sully,,49.001110077,1.6449819803,,,1,,,0,
StopArea:81:15948,,Henri IV,,49.00100708,1.6290160418,,,1,,,0,
StopArea:81:15950,,Mûriers 1,,49.000091553,1.6232099533,,,1,,,0,
StopArea:81:15952,,Grande Maison 1,,49.001464844,1.6211769581,,,1,,,0,
StopArea:81:15954,,Fauvettes,,48.997447968,1.6197849512,,,1,,,0,
StopArea:81:15956,,Mésanges,,48.999759674,1.6198689938,,,1,,,0,
StopArea:81:15958,,Grande Maison 2,,49.001464844,1.6211769581,,,1,,,0,
StopArea:81:15960,,Mûriers 2,,49.000091553,1.6232099533,,,1,,,0,
StopArea:81:15962,,Pasteur,,48.998321533,1.626199007,,,1,,,0,
StopArea:81:15964,,Val Fleuri,,48.995880127,1.623842001,,,1,,,0,
StopArea:81:15966,,Lommoye,,48.995098114,1.6288859844,,,1,,,0,
StopArea:81:15126,,Collège Albert Camus,,48.989719391,1.8197339773,,,1,,,0,
StopArea:81:15895,,Place du Général de Gaulle,,48.985557556,1.8103679419,,,1,,,0,
StopArea:8738156,,GARE DE GARGENVILLE,,48.983562469,1.8103669882,,,1,,,0,
StopArea:81:15529,,Les Garennes,,48.975971222,1.8013119698,,,1,,,0,
StopArea:81:6654,,Port Autonome,,48.979545593,1.7532509565,,,1,,,0,
StopArea:81:6186,,Eglise,,49.027202606,1.7508000135,,,1,,,0,
StopArea:81:6190,,Mairie,,49.02463913,1.7564660311,,,1,,,0,
StopArea:81:6188,,Dîme,,49.021209717,1.7594350576,,,1,,,0,
StopArea:81:14807,,La Maisonneraie,,49.006523132,1.7799930573,,,1,,,0,
StopArea:81:15386,,Mairie,,49.008094788,1.77718997,,,1,,,0,
StopArea:81:15903,,Route de Guitrancourt,,48.990550995,1.7679640055,,,1,,,0,
StopArea:81:14892,,Docteur Roux,,48.989040375,1.7381030321,,,1,,,0,
StopArea:81:6597,,Coutures,,48.988521576,1.7348519564,,,1,,,0,
StopArea:81:6614,,Foyer Marie Baudry,,48.990524292,1.7325069904,,,1,,,0,
StopArea:81:6596,,Corot,,48.993412018,1.7265599966,,,1,,,0,
StopArea:23:450,,La Maladrerie,,48.913757324,2.0225279331,,,1,,,0,
StopArea:15:124,,Ecole Normale,,48.901134491,2.068406105,,,1,,,0,
StopArea:15:113,,Jehan Alain,,48.900737762,2.0877940655,,,1,,,0,
StopArea:8775809,,GARE DE ST GERMAIN EN LAYE,,48.89824295,2.0952439308,,,1,,,0,
StopArea:15:125,,Pereire,,48.901039124,2.0661799908,,,1,,,0,
StopArea:81:6453,,Mairie,,48.988895416,1.7928830385,,,1,,,0,
StopArea:81:6431,,Carrefour,,48.99130249,1.7947829962,,,1,,,0,
StopArea:81:6435,,Cimetière,,48.993972778,1.7958409786,,,1,,,0,
StopArea:81:6433,,Charvets,,48.993423462,1.7984069586,,,1,,,0,
StopArea:81:6427,,Bardeaux,,48.991985321,1.7997059822,,,1,,,0,
StopArea:81:6254,,Maryse,,48.991146088,1.8012440205,,,1,,,0,
StopArea:81:6273,,Les Sablons,,48.989376068,1.8012349606,,,1,,,0,
StopArea:81:6252,,Jean Raty,,48.988193512,1.8015880585,,,1,,,0,
StopArea:81:7543,,Les Guignières,,48.973583221,1.7767169476,,,1,,,0,
StopArea:23:210,,Jean Jaurès,,48.974636078,1.8024829626,,,1,,,0,
StopArea:23:206,,Gabriel Péri,,48.975006104,1.80509305,,,1,,,0,
StopArea:8738676,,GARE D'EPONE MEZIERES,,48.96308136,1.8084980249,,,1,,,0,
StopArea:81:15424,,Couture,,48.988082886,1.7995820045,,,1,,,0,
StopArea:81:6697,,Mairie,,48.920490265,1.585515976,,,1,,,0,
StopArea:81:6701,,Versailles,,48.919483185,1.5872830153,,,1,,,0,
StopArea:81:6002,,Grande Rue,,48.904018402,1.6198040247,,,1,,,0,
StopArea:81:6129,,Eglise / Mairie,,48.890426636,1.5779919624,,,1,,,0,
StopArea:81:7816,,Eglise,,48.881881714,1.5752220154,,,1,,,0,
StopArea:81:7229,,Eglise,,48.90284729,1.5525209904,,,1,,,0,
StopArea:81:285,,Place de l'Abreuvoir,,48.896568298,1.5333759785,,,1,,,0,
StopArea:81:261,,Gâtines Rouges,,48.881141663,1.5100940466,,,1,,,0,
StopArea:81:287,,Mairie,,48.867290497,1.4720740318,,,1,,,0,
StopArea:81:257,,Pérou,,48.860778809,1.4490590096,,,1,,,0,
StopArea:81:255,,Château,,48.858146667,1.43927598,,,1,,,0,
StopArea:81:198,,Gambetta,,48.867168427,1.4190659523,,,1,,,0,
StopArea:81:194,,D143,,48.861354828,1.400390029,,,1,,,0,
StopArea:81:54,,Tennis,,48.849887848,1.3810470104,,,1,,,0,
StopArea:81:52,,Mairie,,48.846187592,1.3741019964,,,1,,,0,
StopArea:81:176,,Marcilly sur Eure,,48.825485229,1.3451089859,,,1,,,0,
StopArea:81:263,,Châtelet,,48.749595642,1.3870170116,,,1,,,0,
StopArea:81:281,,Oriels,,48.738449097,1.3908360004,,,1,,,0,
StopArea:81:277,,Le Lièvre d'Or,,48.735866547,1.3882540464,,,1,,,0,
StopArea:81:265,,Edgar Degas,,48.731578827,1.3848669529,,,1,,,0,
StopArea:81:283,,Schuman,,48.727981567,1.3813660145,,,1,,,0,
StopArea:81:271,,Jules Ferry,,48.726833344,1.3767130375,,,1,,,0,
StopArea:81:279,,Notre Dame des Rochelles,,48.725170135,1.368639946,,,1,,,0,
StopArea:81:267,,Gare Routière,,48.732135773,1.3718930483,,,1,,,0,
StopArea:81:6248,,Hanneucourt,,48.992664337,1.8243819475,,,1,,,0,
StopArea:81:6270,,Pugno,,48.993019104,1.82317698,,,1,,,0,
StopArea:81:15156,,Vigneux,,48.99199295,1.8171310425,,,1,,,0,
StopArea:81:15124,,Casanova,,48.991703033,1.8132690191,,,1,,,0,
StopArea:81:6275,,Poste,,48.989086151,1.8125309944,,,1,,,0,
StopArea:81:15128,,Chênes,,48.986812592,1.8138439655,,,1,,,0,
StopArea:81:6264,,Place de la Pointe,,48.98077774,1.8107099533,,,1,,,0,
StopArea:81:6260,,Pierre Brossolette,,48.979549408,1.810757041,,,1,,,0,
StopArea:81:6277,,Victor Hugo,,48.976196289,1.809507966,,,1,,,0,
StopArea:81:15151,,Rangiport,,48.977169037,1.8124059439,,,1,,,0,
StopArea:8711370,,GARE DE ROSNY SOUS BOIS,,48.870803833,2.4856979847,,,1,,,0,
StopArea:79:3038,,ROSNY-SOUS-BOIS - Jean Jaurès,,48.870979309,2.4863269329,,,1,,,0,
StopArea:79:3039,,ROSNY-SOUS-BOIS - Marché des Boutours,,48.868293762,2.4859108925,,,1,,,0,
StopArea:79:3040,,ROSNY-SOUS-BOIS - Pascal,,48.864414215,2.4879980087,,,1,,,0,
StopArea:79:3041,,ROSNY-SOUS-BOIS - Faidherbe,,48.861545563,2.4893920422,,,1,,,0,
StopArea:79:3042,,ROSNY-SOUS-BOIS - Charles De Gaulle,,48.861999512,2.4921588898,,,1,,,0,
StopArea:79:3043,,ROSNY-SOUS-BOIS - Missak Manouchian,,48.864105225,2.4968779087,,,1,,,0,
StopArea:79:3044,,ROSNY-SOUS-BOIS - Saint-Odile,,48.867809296,2.4979391098,,,1,,,0,
StopArea:79:3045,,ROSNY-SOUS-BOIS - Mondor,,48.869491577,2.4955050945,,,1,,,0,
StopArea:79:3046,,ROSNY-SOUS-BOIS - Emile Bellepêche,,48.870689392,2.4957399368,,,1,,,0,
StopArea:79:3047,,ROSNY-SOUS-BOIS - Etang à l'eau,,48.870536804,2.5000178814,,,1,,,0,
StopArea:79:3048,,ROSNY-SOUS-BOIS - J. Duclos,,48.871044159,2.4989159107,,,1,,,0,
StopArea:79:3049,,ROSNY-SOUS-BOIS - Casanova,,48.87329483,2.4966480732,,,1,,,0,
StopArea:79:3029,,ROSNY-SOUS-BOIS - Letessier,,48.874172211,2.4932029247,,,1,,,0,
StopArea:79:3027,,ROSNY-SOUS-BOIS - Hôtel de Ville,,48.871780396,2.4874739647,,,1,,,0,
StopArea:21:200,,Place Louvain,,48.976261139,1.8449529409,,,1,,,0,
StopArea:79:1003,,Elisab. Annexe Mairie,,48.972167969,1.8454099894,,,1,,,0,
StopArea:8738673,,GARE D'AUBERGENVILLE ELISABETHVILLE,,48.971839905,1.8484619856,,,1,,,0,
StopArea:79:1005,,Clos Reine,,48.968345642,1.8499850035,,,1,,,0,
StopArea:21:60,,Cimetière,,48.963790894,1.8512519598,,,1,,,0,
StopArea:79:1007,,Gaston Jouillerat,,48.961437225,1.853973031,,,1,,,0,
StopArea:79:1008,,Hotel de Ville,,48.958503723,1.8554199934,,,1,,,0,
StopArea:79:1009,,Coopération,,48.959186554,1.8574739695,,,1,,,0,
StopArea:79:1010,,Allée des Bois,,48.959941864,1.8615620136,,,1,,,0,
StopArea:79:1011,,Jean Moulin,,48.957248688,1.8623919487,,,1,,,0,
StopArea:79:1012,,Les Sources,,48.955387115,1.859951973,,,1,,,0,
StopArea:21:71,,Division Leclerc,,48.956302643,1.8581629992,,,1,,,0,
StopArea:79:1013,,Centre Commercial,,48.954292297,1.8604259491,,,1,,,0,
StopArea:21:58,,Acacias,,48.953273773,1.8563840389,,,1,,,0,
StopArea:79:1015,,Louis Pergaud,,48.954940796,1.8545800447,,,1,,,0,
StopArea:79:1016,,Montgardé,,48.956768036,1.852965951,,,1,,,0,
StopArea:21:62,,Clinique du Montgardé,,48.957275391,1.8482509851,,,1,,,0,
StopArea:79:1018,,8 Mai 1945,,48.959465027,1.8510169983,,,1,,,0,
StopArea:21:66,,D113,,48.961639404,1.8551549911,,,1,,,0,
StopArea:79:1021,,Elisab. Place de l'Etoile,,48.973033905,1.8459470272,,,1,,,0,
StopArea:8739361,,GARE DE LONGJUMEAU,,48.702697754,2.2958540916,,,1,,,0,
StopArea:29:497,,PLACE CHARLES STEBER,,48.697559357,2.2933828831,,,1,,,0,
StopArea:46:9966,,Hôpital,,48.691741943,2.2900691032,,,1,,,0,
StopArea:46:14947,,Docteur Cathelin,,48.687820435,2.2885389328,,,1,,,0,
StopArea:79:2006,,Bel Air,,48.686710358,2.2909350395,,,1,,,0,
StopArea:79:2007,,La Rocade,,48.687644958,2.2947890759,,,1,,,0,
StopArea:79:2008,,Coteaux,,48.690200806,2.2952620983,,,1,,,0,
StopArea:79:2009,,Cimetière,,48.689231873,2.2989559174,,,1,,,0,
StopArea:46:14945,,Clinique de l'Yvette,,48.689170837,2.3014810085,,,1,,,0,
StopArea:46:14943,,Foyer Avril,,48.691757202,2.2978839874,,,1,,,0,
StopArea:46:9976,,Théâtre,,48.69575119,2.2989099026,,,1,,,0,
StopArea:59:4890575,,Général de Gaulle,,48.697502136,2.2994430065,,,1,,,0,
StopArea:79:3003,,ROSNY-SOUS-BOIS - Piscine,,48.87153244,2.4823639393,,,1,,,0,
StopArea:79:3004,,ROSNY-SOUS-BOIS - Z.A. Nanteuil,,48.876914978,2.4756889343,,,1,,,0,
StopArea:79:3005,,ROSNY-SOUS-BOIS - Gabriel Peri,,48.878761292,2.4726560116,,,1,,,0,
StopArea:79:3006,,ROSNY-SOUS-BOIS - Chemin des Soudoux,,48.879821777,2.4699881077,,,1,,,0,
StopArea:79:3007,,ROSNY-SOUS-BOIS - Ruelle Boissière,,48.879802704,2.4650280476,,,1,,,0,
StopArea:79:3008,,ROSNY-SOUS-BOIS - La Boissière,,48.878406525,2.4575440884,,,1,,,0,
StopArea:79:3010,,ROSNY-SOUS-BOIS - Etienne Dolet,,48.876804352,2.467854023,,,1,,,0,
StopArea:79:3011,,ROSNY-SOUS-BOIS - Rue de l'Acacias,,48.873649597,2.4702579975,,,1,,,0,
StopArea:79:3012,,ROSNY-SOUS-BOIS - Fort de Rosny,,48.871284485,2.4721589088,,,1,,,0,
StopArea:79:3013,,ROSNY-SOUS-BOIS - Grand Verger,,48.872802734,2.4783890247,,,1,,,0,
StopArea:79:3014,,ROSNY-SOUS-BOIS - Eglise de Rosny-sous-B,,48.873687744,2.4831330776,,,1,,,0,
StopArea:79:3052,,ROSNY-SOUS-BOIS - Gardebled,,48.874919891,2.4840219021,,,1,,,0,
StopArea:79:3053,,ROSNY-SOUS-BOIS - Jean de Mailly,,48.878276825,2.4853129387,,,1,,,0,
StopArea:8711369,,GARE DE ROSNY BOIS PERRIER,,48.882785797,2.481595993,,,1,,,0,
StopArea:79:3020,,ROSNY-SOUS-BOIS - Jaques Offenbach,,48.881744385,2.4859359264,,,1,,,0,
StopArea:79:3021,,ROSNY-SOUS-BOIS - Alsace - Lorraine,,48.882858276,2.4874920845,,,1,,,0,
StopArea:79:3022,,ROSNY-SOUS-BOIS - Les Marnaudes,,48.883132935,2.490926981,,,1,,,0,
StopArea:79:3023,,ROSNY-SOUS-BOIS - EHPAD,,48.882583618,2.4910209179,,,1,,,0,
StopArea:79:3024,,ROSNY-SOUS-BOIS - Jean Mermoz,,48.880889893,2.4889988899,,,1,,,0,
StopArea:79:3025,,ROSNY-SOUS-BOIS - Barroy,,48.879405975,2.4873731136,,,1,,,0,
StopArea:79:3016,,ROSNY-SOUS-BOIS - Van Derheyden,,48.877567291,2.4847929478,,,1,,,0,
StopArea:79:3054,,ROSNY-SOUS-BOIS - De Gaulle - Péri,,48.877197266,2.4798870087,,,1,,,0,
StopArea:79:3028,,ROSNY-SOUS-BOIS - Beaulieu,,48.871932983,2.4910299778,,,1,,,0,
StopArea:79:3030,,ROSNY-SOUS-BOIS - Chemin d'Avron,,48.876415253,2.4999608994,,,1,,,0,
StopArea:79:3031,,ROSNY-SOUS-BOIS - Avenue de l'Ouest,,48.874778748,2.5070888996,,,1,,,0,
StopArea:79:3032,,ROSNY-SOUS-BOIS - J.D d'Angers,,48.878196716,2.5065550804,,,1,,,0,
StopArea:79:3033,,ROSNY-SOUS-BOIS - Danton,,48.877281189,2.5040309429,,,1,,,0,
StopArea:79:3035,,ROSNY-SOUS-BOIS - Berthauds,,48.879360199,2.4970209599,,,1,,,0,
StopArea:79:3036,,ROSNY-SOUS-BOIS - 11 Novembre,,48.880737305,2.4939858913,,,1,,,0,
StopArea:79:3037,,ROSNY-SOUS-BOIS  - Nungesser et Coli,,48.879959106,2.4900870323,,,1,,,0,
StopArea:79:3026,,ROSNY-SOUS-BOIS - Madeleine,,48.874790192,2.4863379002,,,1,,,0,
StopArea:79:2026,,Basch - Poulettes,,48.684864044,2.3059499264,,,1,,,0,
StopArea:79:2014,,BALLANVILLIERS - Ballainvilliers Centre,,48.675960541,2.2929799557,,,1,,,0,
StopArea:79:2015,,BALLAINVILLIERS - Stade,,48.676715851,2.2975809574,,,1,,,0,
StopArea:79:2016,,Templiers,,48.680782318,2.306333065,,,1,,,0,
StopArea:8739364,,GARE DE GRAVIGNY BALIZY,,48.685009003,2.3172180653,,,1,,,0,
StopArea:79:2018,,Rue de Savigny,,48.687770844,2.3210990429,,,1,,,0,
StopArea:79:2019,,GRAVIGNY - Rue Lavoisier,,48.691886902,2.3287420273,,,1,,,0,
StopArea:79:2027,,MORANGIS - Maison de la Petite Enfance,,48.698123932,2.3308858871,,,1,,,0,
StopArea:79:2028,,MORANGIS - Collège M.Vignaud,,48.700443268,2.3336970806,,,1,,,0,
StopArea:79:2029,,MORANGIS - Centre Commercial,,48.697120667,2.3329100609,,,1,,,0,
StopArea:79:2020,,GRAVIGNY - Pasteur,,48.695346832,2.3278040886,,,1,,,0,
StopArea:79:2021,,GRAVIGNY - Morin,,48.692947388,2.3179209232,,,1,,,0,
StopArea:79:2022,,Pont des Maures,,48.691490173,2.3164010048,,,1,,,0,
StopArea:79:2023,,Georges Brassens,,48.689056396,2.3187100887,,,1,,,0,
StopArea:46:14948,,Balizy,,48.683013916,2.3104310036,,,1,,,0,
StopArea:79:2034,,Jesse Owens,,48.707500458,2.3233339787,,,1,,,0,
StopArea:79:2035,,Etrier Chiroquois,,48.708919525,2.3184719086,,,1,,,0,
StopArea:79:2072,,Cimetière vers Champarts,,48.707580566,2.311300993,,,1,,,0,
StopArea:49:50670,,Champarts,,48.714221954,2.3010599613,,,1,,,0,
StopArea:79:2074,,Gay Lussac,,48.710079193,2.2975690365,,,1,,,0,
StopArea:79:2075,,Victor Hugo,,48.704753876,2.2967720032,,,1,,,0,
StopArea:59:7376093,,Cimetière,,48.707344055,2.3113689423,,,1,,,0,
StopArea:59:7376091,,Collège,,48.705848694,2.3138720989,,,1,,,0,
StopArea:79:2037,,Hôtel de Ville,,48.702037811,2.3141078949,,,1,,,0,
StopArea:79:2079,,Fontaine Augère,,48.695075989,2.3165209293,,,1,,,0,
StopArea:79:2080,,Maison de la Petite Enf,,48.692848206,2.3150019646,,,1,,,0,
StopArea:79:2039,,Saint-Eloi,,48.695667267,2.3074369431,,,1,,,0,
StopArea:8739363,,GARE DE CHILLY MAZARIN,,48.699920654,2.3073070049,,,1,,,0,
StopArea:79:2083,,CHILLY-MAZARIN - Aubrac,,48.693683624,2.3172819614,,,1,,,0,
StopArea:59:6041889,,GRAND JARDIN,,48.694473267,2.3108639717,,,1,,,0,
StopArea:59:6041891,,Elisée Reclus,,48.696781158,2.3129038811,,,1,,,0,
StopArea:59:4890643,,Place de la Libération,,48.702503204,2.3202741146,,,1,,,0,
StopArea:57:8070,,Rond Point du Pileu,,48.730190277,2.2410929203,,,1,,,0,
StopArea:57:8050,,Lycée de Vilgénis,,48.731365204,2.2541840076,,,1,,,0,
StopArea:79:2046,,Les Graviers,,48.726623535,2.250772953,,,1,,,0,
StopArea:8739357,,GARE DE MASSY PALAISEAU,,48.724754333,2.2584650517,,,1,,,0,
StopArea:79:2048,,Fustel de Coulange,,48.732475281,2.2655799389,,,1,,,0,
StopArea:59:5121942,,Emile Zola,,48.736663818,2.2629520893,,,1,,,0,
StopArea:79:2050,,Bièvre / La Poterne,,48.737789154,2.2720820904,,,1,,,0,
StopArea:8738328,,GARE DE MASSY VERRIERES,,48.734584808,2.2730851173,,,1,,,0,
StopArea:49:49980,,Mairie,,48.730106354,2.2712900639,,,1,,,0,
StopArea:79:2053,,Centre ville,,48.729675293,2.2764260769,,,1,,,0,
StopArea:59:7376107,,Jean Mermoz,,48.728752136,2.2800350189,,,1,,,0,
StopArea:79:2055,,Paul Baillart,,48.731567383,2.2817161083,,,1,,,0,
StopArea:79:2056,,Les Franciades,,48.731830597,2.2870290279,,,1,,,0,
StopArea:59:3764019,,OPERA THEATRE,,48.731769562,2.2909150124,,,1,,,0,
StopArea:79:2058,,Marché de Narbonne,,48.736282349,2.29220891,,,1,,,0,
StopArea:79:2059,,Périgord - Languedoc,,48.736129761,2.2980930805,,,1,,,0,
StopArea:59:7376119,,Biarritz,,48.734840393,2.2940349579,,,1,,,0,
StopArea:79:2032,,Hôtel de Ville,,48.693138123,2.2947580814,,,1,,,0,
StopArea:79:2071,,Marché,,48.696788788,2.2922289371,,,1,,,0,
