service_id,date,exception_type
HVI:Timetable:2,20200421,2
HVI:Timetable:2,20200422,2
HVI:Timetable:2,20200423,2
HVI:Timetable:2,20200424,2
HVI:Timetable:2,20200425,2
HVI:Timetable:2,20200427,2
HVI:Timetable:2,20200428,2
HVI:Timetable:2,20200429,2
HVI:Timetable:2,20200430,2
HVI:Timetable:2,20200501,2
HVI:Timetable:2,20200502,2
HVI:Timetable:2,20200504,2
HVI:Timetable:2,20200505,2
HVI:Timetable:2,20200506,2
HVI:Timetable:2,20200507,2
HVI:Timetable:2,20200508,2
HVI:Timetable:2,20200509,2
HVI:Timetable:2,20200511,2
HVI:Timetable:2,20200512,2
HVI:Timetable:2,20200513,2
HVI:Timetable:2,20200514,2
HVI:Timetable:2,20200515,2
HVI:Timetable:2,20200516,2
HVI:Timetable:2,20200518,2
HVI:Timetable:2,20200519,2
HVI:Timetable:2,20200520,2
HVI:Timetable:2,20200521,2
HVI:Timetable:2,20200522,2
HVI:Timetable:2,20200523,2
HVI:Timetable:2,20200525,2
HVI:Timetable:2,20200526,2
HVI:Timetable:2,20200527,2
HVI:Timetable:2,20200528,2
HVI:Timetable:2,20200529,2
HVI:Timetable:2,20200530,2
HVI:Timetable:2,20200601,2
HVI:Timetable:2,20200602,2
HVI:Timetable:2,20200603,2
HVI:Timetable:2,20200604,2
HVI:Timetable:2,20200605,2
HVI:Timetable:2,20200606,2
HVI:Timetable:2,20200608,2
HVI:Timetable:2,20200609,2
HVI:Timetable:2,20200610,2
HVI:Timetable:2,20200611,2
HVI:Timetable:2,20200612,2
HVI:Timetable:2,20200613,2
HVI:Timetable:2,20200615,2
HVI:Timetable:2,20200616,2
HVI:Timetable:2,20200617,2
HVI:Timetable:2,20200618,2
HVI:Timetable:2,20200619,2
HVI:Timetable:2,20200620,2
HVI:Timetable:2,20200622,2
HVI:Timetable:2,20200623,2
HVI:Timetable:2,20200624,2
HVI:Timetable:2,20200625,2
HVI:Timetable:2,20200626,2
HVI:Timetable:2,20200627,2
HVI:Timetable:2,20200629,2
HVI:Timetable:2,20200630,2
HVI:Timetable:2,20200701,2
HVI:Timetable:2,20200702,2
HVI:Timetable:2,20200703,2
HVI:Timetable:2,20200704,2
HVI:Timetable:2,20200706,2
HVI:Timetable:2,20200707,2
HVI:Timetable:2,20200708,2
HVI:Timetable:2,20200709,2
HVI:Timetable:2,20200710,2
HVI:Timetable:2,20200711,2
HVI:Timetable:2,20200713,2
HVI:Timetable:2,20200714,2
HVI:Timetable:2,20200715,2
HVI:Timetable:2,20200716,2
HVI:Timetable:2,20200717,2
HVI:Timetable:2,20200718,2
HVI:Timetable:2,20200720,2
HVI:Timetable:2,20200721,2
HVI:Timetable:2,20200722,2
HVI:Timetable:2,20200723,2
HVI:Timetable:2,20200724,2
HVI:Timetable:2,20200725,2
HVI:Timetable:2,20200727,2
HVI:Timetable:2,20200728,2
HVI:Timetable:2,20200729,2
HVI:Timetable:2,20200730,2
HVI:Timetable:2,20200731,2
HVI:Timetable:2,20200801,2
HVI:Timetable:2,20200803,2
HVI:Timetable:2,20200804,2
HVI:Timetable:2,20200805,2
HVI:Timetable:2,20200806,2
HVI:Timetable:2,20200807,2
HVI:Timetable:2,20200808,2
HVI:Timetable:2,20200810,2
HVI:Timetable:2,20200811,2
HVI:Timetable:2,20200812,2
HVI:Timetable:2,20200813,2
HVI:Timetable:2,20200814,2
HVI:Timetable:2,20200815,2
HVI:Timetable:2,20200817,2
HVI:Timetable:2,20200818,2
HVI:Timetable:2,20200819,2
HVI:Timetable:2,20200820,2
HVI:Timetable:2,20200821,2
HVI:Timetable:2,20200822,2
HVI:Timetable:2,20200824,2
HVI:Timetable:2,20200825,2
HVI:Timetable:2,20200826,2
HVI:Timetable:2,20200827,2
HVI:Timetable:2,20200828,2
HVI:Timetable:2,20200829,2
HVI:Timetable:2,20200831,2
HVI:Timetable:41,20191101,2
HVI:Timetable:41,20191111,2
HVI:Timetable:41,20200102,2
HVI:Timetable:41,20200103,2
HVI:Timetable:41,20200104,2
HVI:Timetable:41,20200106,2
HVI:Timetable:41,20200107,2
HVI:Timetable:41,20200109,2
HVI:Timetable:41,20200110,2
HVI:Timetable:41,20200111,2
HVI:Timetable:41,20200113,2
HVI:Timetable:41,20200114,2
HVI:Timetable:41,20200116,2
HVI:Timetable:41,20200117,2
HVI:Timetable:41,20200118,2
HVI:Timetable:41,20200120,2
HVI:Timetable:41,20200121,2
HVI:Timetable:41,20200123,2
HVI:Timetable:41,20200124,2
HVI:Timetable:41,20200125,2
HVI:Timetable:41,20200127,2
HVI:Timetable:41,20200128,2
HVI:Timetable:41,20200130,2
HVI:Timetable:41,20200131,2
HVI:Timetable:41,20200201,2
HVI:Timetable:41,20200203,2
HVI:Timetable:41,20200204,2
HVI:Timetable:41,20200206,2
HVI:Timetable:41,20200207,2
HVI:Timetable:41,20200208,2
HVI:Timetable:41,20200210,2
HVI:Timetable:41,20200211,2
HVI:Timetable:41,20200213,2
HVI:Timetable:41,20200214,2
HVI:Timetable:41,20200215,2
HVI:Timetable:41,20200217,2
HVI:Timetable:41,20200218,2
HVI:Timetable:41,20200220,2
HVI:Timetable:41,20200221,2
HVI:Timetable:41,20200222,2
HVI:Timetable:41,20200224,2
HVI:Timetable:41,20200225,2
HVI:Timetable:41,20200227,2
HVI:Timetable:41,20200228,2
HVI:Timetable:41,20200229,2
HVI:Timetable:41,20200302,2
HVI:Timetable:41,20200303,2
HVI:Timetable:41,20200305,2
HVI:Timetable:41,20200306,2
HVI:Timetable:41,20200307,2
HVI:Timetable:41,20200309,2
HVI:Timetable:41,20200310,2
HVI:Timetable:41,20200312,2
HVI:Timetable:41,20200313,2
HVI:Timetable:41,20200314,2
HVI:Timetable:41,20200316,2
HVI:Timetable:41,20200317,2
HVI:Timetable:41,20200319,2
HVI:Timetable:41,20200320,2
HVI:Timetable:41,20200321,2
HVI:Timetable:41,20200323,2
HVI:Timetable:41,20200324,2
HVI:Timetable:41,20200326,2
HVI:Timetable:41,20200327,2
HVI:Timetable:41,20200328,2
HVI:Timetable:41,20200330,2
HVI:Timetable:41,20200331,2
HVI:Timetable:41,20200402,2
HVI:Timetable:41,20200403,2
HVI:Timetable:41,20200404,2
HVI:Timetable:41,20200406,2
HVI:Timetable:41,20200407,2
HVI:Timetable:41,20200409,2
HVI:Timetable:41,20200410,2
HVI:Timetable:41,20200411,2
HVI:Timetable:41,20200413,2
HVI:Timetable:41,20200414,2
HVI:Timetable:41,20200416,2
HVI:Timetable:41,20200417,2
HVI:Timetable:41,20200418,2
HVI:Timetable:41,20200420,2
HVI:Timetable:41,20200421,2
HVI:Timetable:41,20200423,2
HVI:Timetable:41,20200424,2
HVI:Timetable:41,20200425,2
HVI:Timetable:41,20200427,2
HVI:Timetable:41,20200428,2
HVI:Timetable:41,20200430,2
HVI:Timetable:41,20200501,2
HVI:Timetable:41,20200502,2
HVI:Timetable:41,20200504,2
HVI:Timetable:41,20200505,2
HVI:Timetable:41,20200507,2
HVI:Timetable:41,20200508,2
HVI:Timetable:41,20200509,2
HVI:Timetable:41,20200511,2
HVI:Timetable:41,20200512,2
HVI:Timetable:41,20200514,2
HVI:Timetable:41,20200515,2
HVI:Timetable:41,20200516,2
HVI:Timetable:41,20200518,2
HVI:Timetable:41,20200519,2
HVI:Timetable:41,20200521,2
HVI:Timetable:41,20200522,2
HVI:Timetable:41,20200523,2
HVI:Timetable:41,20200525,2
HVI:Timetable:41,20200526,2
HVI:Timetable:41,20200528,2
HVI:Timetable:41,20200529,2
HVI:Timetable:41,20200530,2
HVI:Timetable:41,20200601,2
HVI:Timetable:41,20200602,2
HVI:Timetable:41,20200604,2
HVI:Timetable:41,20200605,2
HVI:Timetable:41,20200606,2
HVI:Timetable:41,20200608,2
HVI:Timetable:41,20200609,2
HVI:Timetable:41,20200611,2
HVI:Timetable:41,20200612,2
HVI:Timetable:41,20200613,2
HVI:Timetable:41,20200615,2
HVI:Timetable:41,20200616,2
HVI:Timetable:41,20200618,2
HVI:Timetable:41,20200619,2
HVI:Timetable:41,20200620,2
HVI:Timetable:41,20200622,2
HVI:Timetable:41,20200623,2
HVI:Timetable:41,20200625,2
HVI:Timetable:41,20200626,2
HVI:Timetable:41,20200627,2
HVI:Timetable:41,20200629,2
HVI:Timetable:41,20200630,2
HVI:Timetable:41,20200702,2
HVI:Timetable:41,20200703,2
HVI:Timetable:41,20200704,2
HVI:Timetable:41,20200706,2
HVI:Timetable:41,20200707,2
HVI:Timetable:41,20200709,2
HVI:Timetable:41,20200710,2
HVI:Timetable:41,20200711,2
HVI:Timetable:41,20200713,2
HVI:Timetable:41,20200714,2
HVI:Timetable:41,20200716,2
HVI:Timetable:41,20200717,2
HVI:Timetable:41,20200718,2
HVI:Timetable:41,20200720,2
HVI:Timetable:41,20200721,2
HVI:Timetable:41,20200723,2
HVI:Timetable:41,20200724,2
HVI:Timetable:41,20200725,2
HVI:Timetable:41,20200727,2
HVI:Timetable:41,20200728,2
HVI:Timetable:41,20200730,2
HVI:Timetable:41,20200731,2
HVI:Timetable:41,20200801,2
HVI:Timetable:41,20200803,2
HVI:Timetable:41,20200804,2
HVI:Timetable:41,20200806,2
HVI:Timetable:41,20200807,2
HVI:Timetable:41,20200808,2
HVI:Timetable:41,20200810,2
HVI:Timetable:41,20200811,2
HVI:Timetable:41,20200813,2
HVI:Timetable:41,20200814,2
HVI:Timetable:41,20200815,2
HVI:Timetable:41,20200817,2
HVI:Timetable:41,20200818,2
HVI:Timetable:41,20200820,2
HVI:Timetable:41,20200821,2
HVI:Timetable:41,20200822,2
HVI:Timetable:41,20200824,2
HVI:Timetable:41,20200825,2
HVI:Timetable:41,20200827,2
HVI:Timetable:41,20200828,2
HVI:Timetable:41,20200829,2
HVI:Timetable:41,20200831,2
HVI:Timetable:30,20191101,2
HVI:Timetable:30,20191111,2
HVI:Timetable:30,20200102,2
HVI:Timetable:30,20200103,2
HVI:Timetable:30,20200106,2
HVI:Timetable:30,20200107,2
HVI:Timetable:30,20200109,2
HVI:Timetable:30,20200110,2
HVI:Timetable:30,20200113,2
HVI:Timetable:30,20200114,2
HVI:Timetable:30,20200116,2
HVI:Timetable:30,20200117,2
HVI:Timetable:30,20200120,2
HVI:Timetable:30,20200121,2
HVI:Timetable:30,20200123,2
HVI:Timetable:30,20200124,2
HVI:Timetable:30,20200127,2
HVI:Timetable:30,20200128,2
HVI:Timetable:30,20200130,2
HVI:Timetable:30,20200131,2
HVI:Timetable:30,20200203,2
HVI:Timetable:30,20200204,2
HVI:Timetable:30,20200206,2
HVI:Timetable:30,20200207,2
HVI:Timetable:30,20200210,2
HVI:Timetable:30,20200211,2
HVI:Timetable:30,20200213,2
HVI:Timetable:30,20200214,2
HVI:Timetable:30,20200217,2
HVI:Timetable:30,20200218,2
HVI:Timetable:30,20200220,2
HVI:Timetable:30,20200221,2
HVI:Timetable:30,20200224,2
HVI:Timetable:30,20200225,2
HVI:Timetable:30,20200227,2
HVI:Timetable:30,20200228,2
HVI:Timetable:30,20200302,2
HVI:Timetable:30,20200303,2
HVI:Timetable:30,20200305,2
HVI:Timetable:30,20200306,2
HVI:Timetable:30,20200309,2
HVI:Timetable:30,20200310,2
HVI:Timetable:30,20200312,2
HVI:Timetable:30,20200313,2
HVI:Timetable:30,20200316,2
HVI:Timetable:30,20200317,2
HVI:Timetable:30,20200319,2
HVI:Timetable:30,20200320,2
HVI:Timetable:30,20200323,2
HVI:Timetable:30,20200324,2
HVI:Timetable:30,20200326,2
HVI:Timetable:30,20200327,2
HVI:Timetable:30,20200330,2
HVI:Timetable:30,20200331,2
HVI:Timetable:30,20200402,2
HVI:Timetable:30,20200403,2
HVI:Timetable:30,20200406,2
HVI:Timetable:30,20200407,2
HVI:Timetable:30,20200409,2
HVI:Timetable:30,20200410,2
HVI:Timetable:30,20200413,2
HVI:Timetable:30,20200414,2
HVI:Timetable:30,20200416,2
HVI:Timetable:30,20200417,2
HVI:Timetable:30,20200420,2
HVI:Timetable:30,20200421,2
HVI:Timetable:30,20200423,2
HVI:Timetable:30,20200424,2
HVI:Timetable:30,20200427,2
HVI:Timetable:30,20200428,2
HVI:Timetable:30,20200430,2
HVI:Timetable:30,20200501,2
HVI:Timetable:30,20200504,2
HVI:Timetable:30,20200505,2
HVI:Timetable:30,20200507,2
HVI:Timetable:30,20200508,2
HVI:Timetable:30,20200511,2
HVI:Timetable:30,20200512,2
HVI:Timetable:30,20200514,2
HVI:Timetable:30,20200515,2
HVI:Timetable:30,20200518,2
HVI:Timetable:30,20200519,2
HVI:Timetable:30,20200521,2
HVI:Timetable:30,20200522,2
HVI:Timetable:30,20200525,2
HVI:Timetable:30,20200526,2
HVI:Timetable:30,20200528,2
HVI:Timetable:30,20200529,2
HVI:Timetable:30,20200601,2
HVI:Timetable:30,20200602,2
HVI:Timetable:30,20200604,2
HVI:Timetable:30,20200605,2
HVI:Timetable:30,20200608,2
HVI:Timetable:30,20200609,2
HVI:Timetable:30,20200611,2
HVI:Timetable:30,20200612,2
HVI:Timetable:30,20200615,2
HVI:Timetable:30,20200616,2
HVI:Timetable:30,20200618,2
HVI:Timetable:30,20200619,2
HVI:Timetable:30,20200622,2
HVI:Timetable:30,20200623,2
HVI:Timetable:30,20200625,2
HVI:Timetable:30,20200626,2
HVI:Timetable:30,20200629,2
HVI:Timetable:30,20200630,2
HVI:Timetable:30,20200702,2
HVI:Timetable:30,20200703,2
HVI:Timetable:30,20200706,2
HVI:Timetable:30,20200707,2
HVI:Timetable:30,20200709,2
HVI:Timetable:30,20200710,2
HVI:Timetable:30,20200713,2
HVI:Timetable:30,20200714,2
HVI:Timetable:30,20200716,2
HVI:Timetable:30,20200717,2
HVI:Timetable:30,20200720,2
HVI:Timetable:30,20200721,2
HVI:Timetable:30,20200723,2
HVI:Timetable:30,20200724,2
HVI:Timetable:30,20200727,2
HVI:Timetable:30,20200728,2
HVI:Timetable:30,20200730,2
HVI:Timetable:30,20200731,2
HVI:Timetable:30,20200803,2
HVI:Timetable:30,20200804,2
HVI:Timetable:30,20200806,2
HVI:Timetable:30,20200807,2
HVI:Timetable:30,20200810,2
HVI:Timetable:30,20200811,2
HVI:Timetable:30,20200813,2
HVI:Timetable:30,20200814,2
HVI:Timetable:30,20200817,2
HVI:Timetable:30,20200818,2
HVI:Timetable:30,20200820,2
HVI:Timetable:30,20200821,2
HVI:Timetable:30,20200824,2
HVI:Timetable:30,20200825,2
HVI:Timetable:30,20200827,2
HVI:Timetable:30,20200828,2
HVI:Timetable:30,20200831,2
HVI:Timetable:40,20190815,2
HVI:Timetable:4,20191225,2
HVI:Timetable:4,20200101,2
HVI:Timetable:4,20200104,2
HVI:Timetable:4,20200108,2
HVI:Timetable:4,20200111,2
HVI:Timetable:4,20200115,2
HVI:Timetable:4,20200118,2
HVI:Timetable:4,20200122,2
HVI:Timetable:4,20200125,2
HVI:Timetable:4,20200129,2
HVI:Timetable:4,20200201,2
HVI:Timetable:4,20200205,2
HVI:Timetable:4,20200208,2
HVI:Timetable:4,20200212,2
HVI:Timetable:4,20200215,2
HVI:Timetable:4,20200219,2
HVI:Timetable:4,20200222,2
HVI:Timetable:4,20200226,2
HVI:Timetable:4,20200229,2
HVI:Timetable:4,20200304,2
HVI:Timetable:4,20200307,2
HVI:Timetable:4,20200311,2
HVI:Timetable:4,20200314,2
HVI:Timetable:4,20200318,2
HVI:Timetable:4,20200321,2
HVI:Timetable:4,20200325,2
HVI:Timetable:4,20200328,2
HVI:Timetable:4,20200401,2
HVI:Timetable:4,20200404,2
HVI:Timetable:4,20200408,2
HVI:Timetable:4,20200411,2
HVI:Timetable:4,20200415,2
HVI:Timetable:4,20200418,2
HVI:Timetable:4,20200422,2
HVI:Timetable:4,20200425,2
HVI:Timetable:4,20200429,2
HVI:Timetable:4,20200502,2
HVI:Timetable:4,20200506,2
HVI:Timetable:4,20200509,2
HVI:Timetable:4,20200513,2
HVI:Timetable:4,20200516,2
HVI:Timetable:4,20200520,2
HVI:Timetable:4,20200523,2
HVI:Timetable:4,20200527,2
HVI:Timetable:4,20200530,2
HVI:Timetable:4,20200603,2
HVI:Timetable:4,20200606,2
HVI:Timetable:4,20200610,2
HVI:Timetable:4,20200613,2
HVI:Timetable:4,20200617,2
HVI:Timetable:4,20200620,2
HVI:Timetable:4,20200624,2
HVI:Timetable:4,20200627,2
HVI:Timetable:4,20200701,2
HVI:Timetable:4,20200704,2
HVI:Timetable:4,20200708,2
HVI:Timetable:4,20200711,2
HVI:Timetable:4,20200715,2
HVI:Timetable:4,20200718,2
HVI:Timetable:4,20200722,2
HVI:Timetable:4,20200725,2
HVI:Timetable:4,20200729,2
HVI:Timetable:4,20200801,2
HVI:Timetable:4,20200805,2
HVI:Timetable:4,20200808,2
HVI:Timetable:4,20200812,2
HVI:Timetable:4,20200815,2
HVI:Timetable:4,20200819,2
HVI:Timetable:4,20200822,2
HVI:Timetable:4,20200826,2
HVI:Timetable:4,20200829,2
HVI:Timetable:29,20190815,2
HVI:Timetable:17,20190815,2
HVI:Timetable:28,20190815,2
HVI:Timetable:28,20191101,2
HVI:Timetable:28,20191111,2
HVI:Timetable:28,20191225,2
HVI:Timetable:28,20200101,2
HVI:Timetable:28,20200102,2
HVI:Timetable:28,20200103,2
HVI:Timetable:28,20200104,2
HVI:Timetable:28,20200106,2
HVI:Timetable:28,20200107,2
HVI:Timetable:28,20200108,2
HVI:Timetable:28,20200109,2
HVI:Timetable:28,20200110,2
HVI:Timetable:28,20200111,2
HVI:Timetable:28,20200113,2
HVI:Timetable:28,20200114,2
HVI:Timetable:28,20200115,2
HVI:Timetable:28,20200116,2
HVI:Timetable:28,20200117,2
HVI:Timetable:28,20200118,2
HVI:Timetable:28,20200120,2
HVI:Timetable:28,20200121,2
HVI:Timetable:28,20200122,2
HVI:Timetable:28,20200123,2
HVI:Timetable:28,20200124,2
HVI:Timetable:28,20200125,2
HVI:Timetable:28,20200127,2
HVI:Timetable:28,20200128,2
HVI:Timetable:28,20200129,2
HVI:Timetable:28,20200130,2
HVI:Timetable:28,20200131,2
HVI:Timetable:28,20200201,2
HVI:Timetable:28,20200203,2
HVI:Timetable:28,20200204,2
HVI:Timetable:28,20200205,2
HVI:Timetable:28,20200206,2
HVI:Timetable:28,20200207,2
HVI:Timetable:28,20200208,2
HVI:Timetable:28,20200210,2
HVI:Timetable:28,20200211,2
HVI:Timetable:28,20200212,2
HVI:Timetable:28,20200213,2
HVI:Timetable:28,20200214,2
HVI:Timetable:28,20200215,2
HVI:Timetable:28,20200217,2
HVI:Timetable:28,20200218,2
HVI:Timetable:28,20200219,2
HVI:Timetable:28,20200220,2
HVI:Timetable:28,20200221,2
HVI:Timetable:28,20200222,2
HVI:Timetable:28,20200224,2
HVI:Timetable:28,20200225,2
HVI:Timetable:28,20200226,2
HVI:Timetable:28,20200227,2
HVI:Timetable:28,20200228,2
HVI:Timetable:28,20200229,2
HVI:Timetable:28,20200302,2
HVI:Timetable:28,20200303,2
HVI:Timetable:28,20200304,2
HVI:Timetable:28,20200305,2
HVI:Timetable:28,20200306,2
HVI:Timetable:28,20200307,2
HVI:Timetable:28,20200309,2
HVI:Timetable:28,20200310,2
HVI:Timetable:28,20200311,2
HVI:Timetable:28,20200312,2
HVI:Timetable:28,20200313,2
HVI:Timetable:28,20200314,2
HVI:Timetable:28,20200316,2
HVI:Timetable:28,20200317,2
HVI:Timetable:28,20200318,2
HVI:Timetable:28,20200319,2
HVI:Timetable:28,20200320,2
HVI:Timetable:28,20200321,2
HVI:Timetable:28,20200323,2
HVI:Timetable:28,20200324,2
HVI:Timetable:28,20200325,2
HVI:Timetable:28,20200326,2
HVI:Timetable:28,20200327,2
HVI:Timetable:28,20200328,2
HVI:Timetable:28,20200330,2
HVI:Timetable:28,20200331,2
HVI:Timetable:28,20200401,2
HVI:Timetable:28,20200402,2
HVI:Timetable:28,20200403,2
HVI:Timetable:28,20200404,2
HVI:Timetable:28,20200406,2
HVI:Timetable:28,20200407,2
HVI:Timetable:28,20200408,2
HVI:Timetable:28,20200409,2
HVI:Timetable:28,20200410,2
HVI:Timetable:28,20200411,2
HVI:Timetable:28,20200413,2
HVI:Timetable:28,20200414,2
HVI:Timetable:28,20200415,2
HVI:Timetable:28,20200416,2
HVI:Timetable:28,20200417,2
HVI:Timetable:28,20200418,2
HVI:Timetable:28,20200420,2
HVI:Timetable:28,20200421,2
HVI:Timetable:28,20200422,2
HVI:Timetable:28,20200423,2
HVI:Timetable:28,20200424,2
HVI:Timetable:28,20200425,2
HVI:Timetable:28,20200427,2
HVI:Timetable:28,20200428,2
HVI:Timetable:28,20200429,2
HVI:Timetable:28,20200430,2
HVI:Timetable:28,20200501,2
HVI:Timetable:28,20200502,2
HVI:Timetable:28,20200504,2
HVI:Timetable:28,20200505,2
HVI:Timetable:28,20200506,2
HVI:Timetable:28,20200507,2
HVI:Timetable:28,20200508,2
HVI:Timetable:28,20200509,2
HVI:Timetable:28,20200511,2
HVI:Timetable:28,20200512,2
HVI:Timetable:28,20200513,2
HVI:Timetable:28,20200514,2
HVI:Timetable:28,20200515,2
HVI:Timetable:28,20200516,2
HVI:Timetable:28,20200518,2
HVI:Timetable:28,20200519,2
HVI:Timetable:28,20200520,2
HVI:Timetable:28,20200521,2
HVI:Timetable:28,20200522,2
HVI:Timetable:28,20200523,2
HVI:Timetable:28,20200525,2
HVI:Timetable:28,20200526,2
HVI:Timetable:28,20200527,2
HVI:Timetable:28,20200528,2
HVI:Timetable:28,20200529,2
HVI:Timetable:28,20200530,2
HVI:Timetable:28,20200601,2
HVI:Timetable:28,20200602,2
HVI:Timetable:28,20200603,2
HVI:Timetable:28,20200604,2
HVI:Timetable:28,20200605,2
HVI:Timetable:28,20200606,2
HVI:Timetable:28,20200608,2
HVI:Timetable:28,20200609,2
HVI:Timetable:28,20200610,2
HVI:Timetable:28,20200611,2
HVI:Timetable:28,20200612,2
HVI:Timetable:28,20200613,2
HVI:Timetable:28,20200615,2
HVI:Timetable:28,20200616,2
HVI:Timetable:28,20200617,2
HVI:Timetable:28,20200618,2
HVI:Timetable:28,20200619,2
HVI:Timetable:28,20200620,2
HVI:Timetable:28,20200622,2
HVI:Timetable:28,20200623,2
HVI:Timetable:28,20200624,2
HVI:Timetable:28,20200625,2
HVI:Timetable:28,20200626,2
HVI:Timetable:28,20200627,2
HVI:Timetable:28,20200629,2
HVI:Timetable:28,20200630,2
HVI:Timetable:28,20200701,2
HVI:Timetable:28,20200702,2
HVI:Timetable:28,20200703,2
HVI:Timetable:28,20200704,2
HVI:Timetable:28,20200706,2
HVI:Timetable:28,20200707,2
HVI:Timetable:28,20200708,2
HVI:Timetable:28,20200709,2
HVI:Timetable:27,20200104,2
HVI:Timetable:27,20200111,2
HVI:Timetable:27,20200118,2
HVI:Timetable:27,20200125,2
HVI:Timetable:27,20200201,2
HVI:Timetable:27,20200208,2
HVI:Timetable:27,20200215,2
HVI:Timetable:27,20200222,2
HVI:Timetable:27,20200229,2
HVI:Timetable:27,20200307,2
HVI:Timetable:27,20200314,2
HVI:Timetable:27,20200321,2
HVI:Timetable:27,20200328,2
HVI:Timetable:27,20200404,2
HVI:Timetable:27,20200411,2
HVI:Timetable:27,20200418,2
HVI:Timetable:27,20200425,2
HVI:Timetable:27,20200502,2
HVI:Timetable:27,20200509,2
HVI:Timetable:27,20200516,2
HVI:Timetable:27,20200523,2
HVI:Timetable:27,20200530,2
HVI:Timetable:27,20200606,2
HVI:Timetable:27,20200613,2
HVI:Timetable:27,20200620,2
HVI:Timetable:27,20200627,2
HVI:Timetable:27,20200704,2
HVI:Timetable:27,20200711,2
HVI:Timetable:27,20200718,2
HVI:Timetable:27,20200725,2
HVI:Timetable:27,20200801,2
HVI:Timetable:27,20200808,2
HVI:Timetable:27,20200815,2
HVI:Timetable:27,20200822,2
HVI:Timetable:27,20200829,2
HVI:Timetable:25,20190710,2
HVI:Timetable:25,20190711,2
HVI:Timetable:25,20190712,2
HVI:Timetable:25,20190713,2
HVI:Timetable:25,20190715,2
HVI:Timetable:25,20190716,2
HVI:Timetable:25,20190717,2
HVI:Timetable:25,20190718,2
HVI:Timetable:25,20190719,2
HVI:Timetable:25,20190720,2
HVI:Timetable:25,20190722,2
HVI:Timetable:25,20190723,2
HVI:Timetable:25,20190724,2
HVI:Timetable:25,20190725,2
HVI:Timetable:25,20190726,2
HVI:Timetable:25,20190727,2
HVI:Timetable:25,20190729,2
HVI:Timetable:25,20190730,2
HVI:Timetable:25,20190731,2
HVI:Timetable:25,20190801,2
HVI:Timetable:25,20190802,2
HVI:Timetable:25,20190803,2
HVI:Timetable:25,20190805,2
HVI:Timetable:25,20190806,2
HVI:Timetable:25,20190807,2
HVI:Timetable:25,20190808,2
HVI:Timetable:25,20190809,2
HVI:Timetable:25,20190810,2
HVI:Timetable:25,20190812,2
HVI:Timetable:25,20190813,2
HVI:Timetable:25,20190814,2
HVI:Timetable:25,20190815,2
HVI:Timetable:25,20190816,2
HVI:Timetable:25,20190817,2
HVI:Timetable:25,20190819,2
HVI:Timetable:25,20190820,2
HVI:Timetable:25,20190821,2
HVI:Timetable:25,20190822,2
HVI:Timetable:25,20190823,2
HVI:Timetable:25,20190824,2
HVI:Timetable:25,20190826,2
HVI:Timetable:25,20190827,2
HVI:Timetable:25,20190828,2
HVI:Timetable:25,20190829,2
HVI:Timetable:25,20190830,2
HVI:Timetable:25,20190831,2
HVI:Timetable:25,20191101,2
HVI:Timetable:25,20191111,2
HVI:Timetable:25,20191225,2
HVI:Timetable:25,20200101,2
HVI:Timetable:25,20200102,2
HVI:Timetable:25,20200103,2
HVI:Timetable:25,20200104,2
HVI:Timetable:25,20200106,2
HVI:Timetable:25,20200107,2
HVI:Timetable:25,20200108,2
HVI:Timetable:25,20200109,2
HVI:Timetable:25,20200110,2
HVI:Timetable:25,20200111,2
HVI:Timetable:25,20200113,2
HVI:Timetable:25,20200114,2
HVI:Timetable:25,20200115,2
HVI:Timetable:25,20200116,2
HVI:Timetable:25,20200117,2
HVI:Timetable:25,20200118,2
HVI:Timetable:25,20200120,2
HVI:Timetable:25,20200121,2
HVI:Timetable:25,20200122,2
HVI:Timetable:25,20200123,2
HVI:Timetable:25,20200124,2
HVI:Timetable:25,20200125,2
HVI:Timetable:25,20200127,2
HVI:Timetable:25,20200128,2
HVI:Timetable:25,20200129,2
HVI:Timetable:25,20200130,2
HVI:Timetable:25,20200131,2
HVI:Timetable:25,20200201,2
HVI:Timetable:25,20200203,2
HVI:Timetable:25,20200204,2
HVI:Timetable:25,20200205,2
HVI:Timetable:25,20200206,2
HVI:Timetable:25,20200207,2
HVI:Timetable:25,20200208,2
HVI:Timetable:25,20200210,2
HVI:Timetable:25,20200211,2
HVI:Timetable:25,20200212,2
HVI:Timetable:25,20200213,2
HVI:Timetable:25,20200214,2
HVI:Timetable:25,20200215,2
HVI:Timetable:25,20200217,2
HVI:Timetable:25,20200218,2
HVI:Timetable:25,20200219,2
HVI:Timetable:25,20200220,2
HVI:Timetable:25,20200221,2
HVI:Timetable:25,20200222,2
HVI:Timetable:25,20200224,2
HVI:Timetable:25,20200225,2
HVI:Timetable:25,20200226,2
HVI:Timetable:25,20200227,2
HVI:Timetable:25,20200228,2
HVI:Timetable:25,20200229,2
HVI:Timetable:25,20200302,2
HVI:Timetable:25,20200303,2
HVI:Timetable:25,20200304,2
HVI:Timetable:25,20200305,2
HVI:Timetable:25,20200306,2
HVI:Timetable:25,20200307,2
HVI:Timetable:25,20200309,2
HVI:Timetable:25,20200310,2
HVI:Timetable:25,20200311,2
HVI:Timetable:25,20200312,2
HVI:Timetable:25,20200313,2
HVI:Timetable:25,20200314,2
HVI:Timetable:25,20200316,2
